load_step_names,image_names,Fh [kN],u [mm],Fv_total [kN],Fv_s [kN],Fv_n [kN],lv1 [mm],lv2 [mm],lv3 [mm],lv4 [mm],lv5 [mm],lv6 [mm],lv7 [mm],lv8 [mm],lv9 [mm],lv10 [mm],lv11 [mm],lv12 [mm],lv13 [mm],lv14 [mm]
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0030,-6.246,-0.829642606,-82.12,-38.01,-44.11,-0.8216,-0.9016,-1.187,-0.6258,-0.01723,-0.02533,-0.00571,-0.0871,-0.00301,0.04503,0.00577,0.02252,-0.00447,-0.00784
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0031,-5.191,-0.794899311,-82.12,-38.51,-43.61,-0.7899,-0.8698,-1.19,-0.6337,-0.01707,-0.02542,-0.00602,-0.08539,-0.00726,0.04533,0.00573,0.02287,-0.00462,-0.00791
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0032,-4.1,-0.761852488,-82.13,-39.04,-43.09,-0.7568,-0.8359,-1.193,-0.6414,-0.01684,-0.02546,-0.00619,-0.08357,-0.01142,0.04566,0.00575,0.02335,-0.00468,-0.00788
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0033,-3.04,-0.724949538,-82.12,-39.55,-42.57,-0.724,-0.8039,-1.197,-0.6487,-0.01673,-0.02552,-0.00649,-0.08176,-0.01559,0.04588,0.00573,0.02381,-0.00478,-0.00792
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0034,-1.977,-0.695642402,-82.1,-40.04,-42.06,-0.6901,-0.7721,-1.2,-0.6554,-0.01657,-0.02561,-0.00676,-0.08004,-0.01965,0.04601,0.00567,0.02427,-0.00489,-0.00796
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0035,-0.9328,-0.664464247,-82.12,-40.55,-41.57,-0.6596,-0.7398,-1.203,-0.6619,-0.01646,-0.02569,-0.00706,-0.07825,-0.02373,0.04614,0.00563,0.02481,-0.00499,-0.00806
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0036,0.0401,-0.628836847,-82.15,-41.04,-41.11,-0.6273,-0.7074,-1.206,-0.6678,-0.0163,-0.02573,-0.00728,-0.07645,-0.02745,0.04618,0.00562,0.02535,-0.00508,-0.00811
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0037,0.9727,-0.605412374,-82.09,-41.45,-40.64,-0.5984,-0.6778,-1.208,-0.6734,-0.01616,-0.02583,-0.00759,-0.07475,-0.031,0.04618,0.00555,0.02589,-0.00517,-0.00818
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0038,1.793,-0.576233667,-82.11,-41.86,-40.25,-0.5727,-0.6509,-1.21,-0.6784,-0.01612,-0.0259,-0.00783,-0.07307,-0.03406,0.04614,0.00549,0.02644,-0.00524,-0.00832
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0039,2.503,-0.553782938,-82.14,-42.23,-39.91,-0.5485,-0.6272,-1.211,-0.6828,-0.01599,-0.02591,-0.00804,-0.07176,-0.03654,0.04615,0.0055,0.02689,-0.00532,-0.00839
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0040,3.396,-0.524151743,-82.11,-42.63,-39.48,-0.522,-0.6003,-1.213,-0.6867,-0.01595,-0.02596,-0.00829,-0.06991,-0.0394,0.04618,0.00547,0.02745,-0.00538,-0.00848
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0041,4.327,-0.49103121,-82.13,-43.09,-39.04,-0.4938,-0.571,-1.214,-0.691,-0.01582,-0.02605,-0.0086,-0.06793,-0.04244,0.04614,0.00541,0.02806,-0.00545,-0.0086
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0042,5.308,-0.463647121,-82.14,-43.57,-38.57,-0.4635,-0.54,-1.216,-0.6952,-0.01578,-0.02613,-0.00893,-0.0658,-0.04545,0.04604,0.0053,0.02868,-0.00557,-0.00875
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0043,6.272,-0.437358172,-82.14,-44.03,-38.11,-0.4319,-0.5081,-1.217,-0.6988,-0.01559,-0.02615,-0.00915,-0.06365,-0.04843,0.04612,0.00527,0.02941,-0.00555,-0.00888
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0044,7.253,-0.403292905,-82.12,-44.49,-37.63,-0.3966,-0.4743,-1.219,-0.7022,-0.01557,-0.0263,-0.00953,-0.0614,-0.05132,0.04581,0.00514,0.03004,-0.00574,-0.00902
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0045,8.218,-0.372895683,-82.12,-44.96,-37.16,-0.3649,-0.442,-1.22,-0.7055,-0.01544,-0.02637,-0.0099,-0.05904,-0.05406,0.04511,0.00508,0.03068,-0.0059,-0.00916
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0046,9.183,-0.337376851,-82.13,-45.44,-36.69,-0.3313,-0.4085,-1.221,-0.708,-0.01536,-0.02646,-0.01021,-0.05664,-0.05652,0.04433,0.00505,0.03141,-0.00594,-0.00932
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0047,10.19,-0.300289004,-82.15,-45.93,-36.22,-0.2972,-0.3738,-1.222,-0.7105,-0.01527,-0.02656,-0.01055,-0.05404,-0.05898,0.04331,0.00499,0.03213,-0.00601,-0.00946
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0048,11.21,-0.265977705,-82.14,-46.42,-35.72,-0.2615,-0.3372,-1.223,-0.7128,-0.01521,-0.02674,-0.01099,-0.05135,-0.06135,0.04217,0.00485,0.03275,-0.00618,-0.00959
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0049,12.25,-0.225073255,-82.13,-46.91,-35.22,-0.2232,-0.3008,-1.224,-0.7143,-0.01511,-0.02682,-0.01135,-0.0485,-0.06353,0.04099,0.00483,0.03352,-0.00627,-0.00972
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0050,13.26,-0.191944305,-82.14,-47.4,-34.74,-0.1865,-0.2642,-1.226,-0.7156,-0.01502,-0.02687,-0.01168,-0.04562,-0.06552,0.03987,0.0048,0.0342,-0.00632,-0.00978
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0051,14.27,-0.152312455,-82.13,-47.88,-34.25,-0.1485,-0.2277,-1.227,-0.7167,-0.01501,-0.02702,-0.01211,-0.04268,-0.06752,0.03879,0.00467,0.03468,-0.00655,-0.0099
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0052,15.26,-0.110018955,-82.12,-48.35,-33.77,-0.1081,-0.1896,-1.227,-0.7172,-0.01488,-0.02708,-0.01238,-0.03959,-0.06931,0.03797,0.00467,0.03525,-0.00663,-0.00996
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0053,16.25,-0.074129382,-82.12,-48.84,-33.28,-0.06921,-0.1524,-1.228,-0.7175,-0.0148,-0.02716,-0.01273,-0.0365,-0.07105,0.03718,0.00456,0.03573,-0.00678,-0.00996
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0054,17.24,-0.041108844,-82.13,-49.32,-32.81,-0.03051,-0.1148,-1.229,-0.7177,-0.01463,-0.02722,-0.01304,-0.03326,-0.07261,0.03655,0.00448,0.03614,-0.00685,-0.00998
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0055,18.2,-0.009280275,-82.12,-49.77,-32.35,0.01127,-0.0769,-1.229,-0.7176,-0.01452,-0.02726,-0.01338,-0.03004,-0.0741,0.0359,0.00439,0.03644,-0.0071,-0.00996
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0056,19.18,0.033069196,-82.11,-50.25,-31.86,0.05121,-0.03942,-1.23,-0.7172,-0.0144,-0.02732,-0.01369,-0.02662,-0.07549,0.03539,0.00432,0.03677,-0.00719,-0.00988
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0057,20.16,0.073503625,-82.12,-50.72,-31.4,0.09218,-0.0013,-1.23,-0.7162,-0.01424,-0.02736,-0.01395,-0.02312,-0.0768,0.03486,0.00422,0.03706,-0.00723,-0.00981
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0058,21.12,0.114414172,-82.13,-51.18,-30.95,0.1343,0.03732,-1.23,-0.7148,-0.01408,-0.02744,-0.01421,-0.01982,-0.07811,0.03435,0.00411,0.03721,-0.00744,-0.00969
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0059,22.02,0.152021623,-82.19,-51.6,-30.59,0.1758,0.07457,-1.23,-0.7116,-0.01375,-0.02739,-0.0144,-0.01691,-0.07933,0.03396,0.004,0.03743,-0.00747,-0.00948
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0060,22.96,0.191994844,-81.9,-51.96,-29.94,0.2176,0.113,-1.23,-0.7092,-0.0135,-0.02741,-0.01459,-0.01299,-0.0804,0.03354,0.00392,0.03758,-0.00761,-0.00924
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0061,23.93,0.235077006,-82.13,-52.53,-29.6,0.2583,0.1519,-1.228,-0.7086,-0.01328,-0.02741,-0.01477,-0.00949,-0.08152,0.03304,0.00377,0.03769,-0.0077,-0.00907
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0062,24.86,0.278195033,-82.14,-52.98,-29.16,0.299,0.1897,-1.227,-0.7066,-0.0129,-0.02741,-0.01497,-0.00616,-0.08258,0.03266,0.00359,0.03771,-0.00789,-0.00884
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0063,25.77,0.316667692,-82.12,-53.42,-28.7,0.3394,0.2276,-1.225,-0.7039,-0.0126,-0.02746,-0.01519,-0.00279,-0.08357,0.03227,0.00336,0.03773,-0.00805,-0.00863
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0064,26.7,0.358295018,-82.13,-53.86,-28.27,0.3829,0.2666,-1.223,-0.7006,-0.01219,-0.02738,-0.01525,0.00043,-0.08449,0.03199,0.00319,0.03778,-0.00818,-0.0083
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0065,27.61,0.395772356,-82.12,-54.29,-27.83,0.4261,0.3051,-1.22,-0.6975,-0.01175,-0.02743,-0.01537,0.00366,-0.08544,0.03171,0.00292,0.03782,-0.00828,-0.00802
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0066,28.52,0.430093866,-82.12,-54.73,-27.39,0.4685,0.344,-1.216,-0.6942,-0.01122,-0.02734,-0.01538,0.00698,-0.08624,0.03151,0.00269,0.03783,-0.00845,-0.00772
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0067,29.42,0.475315228,-82.13,-55.17,-26.96,0.5104,0.3823,-1.214,-0.6913,-0.01089,-0.02756,-0.0158,0.00976,-0.08735,0.03116,0.00216,0.03752,-0.00896,-0.00755
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0068,30.29,0.512139277,-82.12,-55.58,-26.54,0.5511,0.4215,-1.209,-0.6864,-0.0102,-0.0274,-0.01561,0.01246,-0.08793,0.03108,0.00202,0.03782,-0.00884,-0.00711
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0069,31.17,0.559378918,-82.12,-56,-26.12,0.5921,0.4604,-1.205,-0.6825,-0.00959,-0.02738,-0.0157,0.01361,-0.08873,0.03092,0.0017,0.03777,-0.00903,-0.00678
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0070,32.04,0.596505961,-82.13,-56.43,-25.7,0.6318,0.4993,-1.201,-0.6781,-0.00905,-0.02732,-0.01572,0.01311,-0.08953,0.03084,0.00134,0.03777,-0.00924,-0.00647
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0071,32.89,0.638652506,-82.12,-56.83,-25.29,0.6721,0.5384,-1.196,-0.6736,-0.00845,-0.02723,-0.01571,0.01053,-0.09024,0.03076,0.00096,0.03775,-0.00937,-0.00609
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0072,33.76,0.687830192,-82.13,-57.26,-24.87,0.7148,0.578,-1.191,-0.6691,-0.008,-0.02724,-0.01581,0.00685,-0.09105,0.03068,0.00052,0.03773,-0.00961,-0.00575
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0073,34.63,0.725391508,-82.14,-57.69,-24.45,0.7523,0.6168,-1.185,-0.6644,-0.00749,-0.02717,-0.01579,0.00234,-0.09178,0.03058,0.00013,0.03779,-0.00977,-0.00545
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0074,35.47,0.766893142,-82.12,-58.08,-24.04,0.7919,0.6563,-1.18,-0.6592,-0.00705,-0.02721,-0.01589,-0.00267,-0.09254,0.03045,-0.00031,0.03771,-0.01005,-0.00511
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0075,36.33,0.810367764,-82.13,-58.5,-23.63,0.8284,0.6956,-1.173,-0.6541,-0.00647,-0.0271,-0.01583,-0.00766,-0.09324,0.03048,-0.00078,0.03779,-0.01019,-0.00473
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0076,37.15,0.85426047,-82.12,-58.89,-23.23,0.8674,0.7352,-1.167,-0.6489,-0.00604,-0.027,-0.01582,-0.01285,-0.09395,0.03038,-0.00124,0.03775,-0.01043,-0.00433
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0077,37.98,0.89188153,-82.12,-59.29,-22.83,0.9037,0.7754,-1.16,-0.6433,-0.00555,-0.02697,-0.0158,-0.01799,-0.09467,0.03038,-0.00173,0.03783,-0.01057,-0.00403
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0078,38.8,0.937245824,-82.12,-59.68,-22.44,0.9434,0.816,-1.153,-0.6378,-0.00517,-0.02694,-0.01584,-0.02253,-0.09538,0.03027,-0.00222,0.03784,-0.01083,-0.0037
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0079,39.62,0.97368129,-82.11,-60.07,-22.04,0.9803,0.856,-1.146,-0.6323,-0.00483,-0.02693,-0.01592,-0.02655,-0.09612,0.03014,-0.0027,0.03779,-0.01109,-0.00337
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0080,40.42,1.013667131,-82.13,-60.46,-21.67,1.016,0.8963,-1.137,-0.6269,-0.00438,-0.02685,-0.01588,-0.02952,-0.09686,0.03013,-0.00316,0.03781,-0.01135,-0.00309
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0081,41.21,1.058552429,-82.13,-60.84,-21.29,1.054,0.9375,-1.129,-0.6216,-0.00403,-0.02684,-0.01593,-0.03132,-0.09757,0.02998,-0.00361,0.03782,-0.01157,-0.00275
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0082,41.96,1.102840768,-82.11,-61.2,-20.91,1.097,0.9806,-1.12,-0.6162,-0.00367,-0.02688,-0.016,-0.03222,-0.09816,0.02994,-0.00408,0.03784,-0.01179,-0.00247
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0083,42.7,1.144977717,-82.12,-61.57,-20.55,1.142,1.023,-1.11,-0.6111,-0.00332,-0.02678,-0.01601,-0.03217,-0.09877,0.0299,-0.00447,0.03794,-0.01203,-0.0021
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0084,43.41,1.19553853,-82.13,-61.91,-20.22,1.171,1.06,-1.1,-0.6061,-0.00293,-0.0268,-0.01614,-0.03134,-0.0996,0.0298,-0.00488,0.0381,-0.01231,-0.00175
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0085,44.11,1.227752218,-82.13,-62.25,-19.88,1.22,1.102,-1.089,-0.6015,-0.00258,-0.02675,-0.0162,-0.02667,-0.1003,0.02973,-0.00523,0.03835,-0.01255,-0.00145
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0086,44.79,1.277303485,-82.1,-62.56,-19.54,1.254,1.142,-1.079,-0.5968,-0.00225,-0.02673,-0.01629,-0.02017,-0.101,0.02967,-0.00556,0.03874,-0.01275,-0.00107
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0087,45.43,1.317495242,-82.11,-62.87,-19.24,1.297,1.183,-1.069,-0.5928,-0.00194,-0.02681,-0.01647,-0.01236,-0.1018,0.02953,-0.00587,0.03913,-0.013,-0.00074
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0088,46.05,1.362741258,-82.12,-63.18,-18.94,1.339,1.227,-1.06,-0.5887,-0.00164,-0.02676,-0.01653,-0.00332,-0.1024,0.02944,-0.00613,0.03956,-0.01323,-0.00033
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0089,46.63,1.411680255,-82.12,-63.45,-18.67,1.383,1.271,-1.049,-0.5847,-0.00143,-0.02678,-0.01676,0.00601,-0.1031,0.02928,-0.00637,0.04003,-0.01345,0
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0090,47.21,1.455411237,-82.13,-63.74,-18.39,1.417,1.313,-1.037,-0.5812,-0.00115,-0.02678,-0.01685,0.01648,-0.1038,0.02914,-0.00658,0.04056,-0.01366,0.00038
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0091,47.75,1.499076167,-82.11,-63.99,-18.12,1.466,1.358,-1.026,-0.5777,-0.00087,-0.02676,-0.01698,0.02734,-0.1045,0.02911,-0.00674,0.04117,-0.01387,0.00079
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0092,48.26,1.5455849,-82.12,-64.25,-17.87,1.504,1.402,-1.012,-0.5749,-0.00065,-0.02677,-0.01716,0.03895,-0.1052,0.02907,-0.00703,0.04173,-0.01415,0.00122
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0093,48.75,1.593335546,-82.12,-64.48,-17.64,1.545,1.447,-0.9974,-0.5725,-0.00044,-0.02678,-0.01731,0.0512,-0.1058,0.02898,-0.0073,0.04232,-0.01435,0.00167
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0094,49.31,1.642492204,-82.21,-64.84,-17.37,1.589,1.492,-0.9795,-0.5707,-0.00027,-0.02681,-0.01755,0.06528,-0.1064,0.02883,-0.00764,0.04288,-0.01469,0.00206
RS3_LS11_to_LS12,LS11_to_LS12_RS3_0095,49.71,1.688721454,-82.16,-64.97,-17.19,1.645,1.546,-0.9642,-0.5692,0,-0.0268,-0.01765,0.07949,-0.107,0.02875,-0.00799,0.04355,-0.01491,0.00253
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0001,46.51,1.711947557,-82.22,-63.43,-18.79,1.704,1.613,-0.963,-0.5998,0.00054,-0.02688,-0.01794,0.07519,-0.1081,0.02878,-0.00851,0.04736,-0.0151,0.00318
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0002,44.2,1.680358313,-82.14,-62.29,-19.85,1.704,1.613,-0.9838,-0.602,0.00061,-0.02688,-0.01789,0.05968,-0.1075,0.0288,-0.0081,0.0474,-0.01504,0.00317
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0003,42.23,1.646837816,-82.12,-61.33,-20.79,1.704,1.613,-1.008,-0.6073,0.00058,-0.02684,-0.01789,0.04142,-0.1068,0.02874,-0.00726,0.0474,-0.01505,0.00316
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0004,40.35,1.607775074,-82.12,-60.42,-21.7,1.701,1.587,-1.032,-0.6126,0.00052,-0.02691,-0.01787,0.02339,-0.106,0.02868,-0.00633,0.04735,-0.01507,0.00309
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0005,38.69,1.57857536,-82.11,-59.63,-22.48,1.664,1.554,-1.053,-0.6188,0.0006,-0.02687,-0.01781,0.00676,-0.1052,0.02867,-0.00537,0.04737,-0.01492,0.00307
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0006,37.08,1.536575786,-82.11,-58.86,-23.25,1.626,1.521,-1.074,-0.6249,0.00059,-0.02689,-0.01776,-0.0087,-0.1044,0.02867,-0.00443,0.04735,-0.0149,0.00299
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0007,35.57,1.505245155,-82.13,-58.13,-24,1.587,1.487,-1.093,-0.6311,0.00069,-0.02691,-0.01772,-0.02293,-0.1037,0.02867,-0.00347,0.04732,-0.01486,0.00296
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0008,34.09,1.452715251,-82.1,-57.4,-24.7,1.549,1.453,-1.111,-0.6375,0.00091,-0.02679,-0.01758,-0.03513,-0.1028,0.02874,-0.00248,0.04744,-0.01473,0.0029
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0009,32.67,1.428812979,-82.14,-56.74,-25.4,1.512,1.42,-1.128,-0.6443,0.00108,-0.02678,-0.01748,-0.04524,-0.102,0.0287,-0.00156,0.04741,-0.01465,0.00275
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0010,31.25,1.388375933,-82.12,-56.05,-26.07,1.478,1.388,-1.143,-0.6509,0.00129,-0.02676,-0.01737,-0.05156,-0.1012,0.0287,-0.00063,0.0474,-0.01452,0.00259
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0011,29.86,1.348295728,-82.13,-55.39,-26.74,1.438,1.355,-1.158,-0.6578,0.00158,-0.0268,-0.01729,-0.05268,-0.1004,0.02866,0.00027,0.0474,-0.01443,0.00233
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0012,28.49,1.316727517,-82.14,-54.73,-27.41,1.401,1.321,-1.172,-0.6644,0.00189,-0.02676,-0.01713,-0.05044,-0.09956,0.02868,0.00118,0.04751,-0.01423,0.00212
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0013,27.14,1.27656658,-82.12,-54.07,-28.05,1.364,1.288,-1.185,-0.671,0.00232,-0.02668,-0.01692,-0.04615,-0.09849,0.02868,0.0021,0.04766,-0.01406,0.00191
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0014,25.8,1.237060075,-82.12,-53.43,-28.69,1.326,1.252,-1.197,-0.6778,0.00278,-0.02661,-0.01674,-0.04327,-0.09764,0.02859,0.00298,0.04784,-0.01386,0.00165
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0015,24.5,1.205330696,-82.14,-52.81,-29.33,1.295,1.217,-1.208,-0.6845,0.00323,-0.02656,-0.0166,-0.04192,-0.09695,0.0284,0.0038,0.04795,-0.0137,0.00133
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0016,23.21,1.169469769,-82.13,-52.18,-29.95,1.259,1.182,-1.219,-0.6911,0.00376,-0.02644,-0.01642,-0.04178,-0.09605,0.02811,0.00458,0.04815,-0.01351,0.00102
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0017,21.93,1.123394042,-82.13,-51.57,-30.56,1.222,1.145,-1.228,-0.698,0.00436,-0.02634,-0.01618,-0.04235,-0.09513,0.02779,0.00534,0.04828,-0.01336,0.00072
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0018,20.6,1.089354225,-82.18,-50.86,-31.32,1.185,1.106,-1.24,-0.7044,0.00507,-0.0263,-0.01601,-0.04441,-0.09426,0.02721,0.00604,0.04844,-0.01312,0.00037
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0019,19.38,1.05345348,-82.12,-50.33,-31.79,1.147,1.07,-1.246,-0.7106,0.00559,-0.02619,-0.01577,-0.04638,-0.09328,0.02666,0.00674,0.04857,-0.01293,0
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0020,18.14,1.009601244,-82.11,-49.73,-32.38,1.112,1.033,-1.253,-0.7173,0.00621,-0.02616,-0.01563,-0.04889,-0.09252,0.02612,0.00737,0.04871,-0.0128,-0.00038
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0021,16.9,0.97552053,-82.08,-49.1,-32.98,1.082,0.9986,-1.26,-0.7229,0.0069,-0.02606,-0.01539,-0.05204,-0.09156,0.02551,0.00799,0.04883,-0.01261,-0.00074
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0022,15.7,0.936202109,-82.11,-48.55,-33.56,1.047,0.9623,-1.266,-0.7288,0.0076,-0.02595,-0.01506,-0.05544,-0.09049,0.02507,0.00856,0.049,-0.01236,-0.00113
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0023,14.53,0.899502554,-82.16,-48.03,-34.13,1.01,0.9277,-1.271,-0.7356,0.00817,-0.02591,-0.01488,-0.05891,-0.08963,0.02464,0.00908,0.04902,-0.01232,-0.00152
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0024,13.31,0.862890862,-82.15,-47.44,-34.71,0.9765,0.8939,-1.277,-0.7406,0.00883,-0.02582,-0.01466,-0.06268,-0.08847,0.02422,0.00952,0.04916,-0.01207,-0.00191
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0025,12.12,0.833153652,-82.13,-46.85,-35.28,0.9378,0.8584,-1.281,-0.7458,0.00948,-0.02572,-0.01438,-0.06634,-0.08738,0.02403,0.00989,0.04919,-0.01197,-0.00233
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0026,10.98,0.798278877,-82.18,-46.34,-35.84,0.9086,0.8251,-1.285,-0.7507,0.00999,-0.02573,-0.01413,-0.06991,-0.08646,0.02383,0.01012,0.04919,-0.01186,-0.0027
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0027,9.821,0.772161223,-82.11,-45.72,-36.39,0.877,0.7918,-1.288,-0.7545,0.01056,-0.02565,-0.01382,-0.07345,-0.0853,0.02376,0.0103,0.04917,-0.01178,-0.00309
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0028,8.713,0.73081599,-82.12,-45.22,-36.9,0.8419,0.7586,-1.291,-0.7596,0.01101,-0.02565,-0.01355,-0.07673,-0.0841,0.02371,0.01035,0.04918,-0.01162,-0.00347
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0029,7.57,0.699517591,-82.12,-44.64,-37.48,0.8038,0.7234,-1.295,-0.7626,0.0115,-0.02563,-0.01319,-0.08017,-0.08291,0.02372,0.01033,0.04912,-0.01162,-0.00385
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0030,6.45,0.667035345,-82.15,-44.14,-38.01,0.7706,0.6899,-1.297,-0.7666,0.01196,-0.02555,-0.01276,-0.08325,-0.08157,0.02376,0.01038,0.04913,-0.01138,-0.00419
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0031,5.283,0.634908459,-82.12,-43.55,-38.57,0.734,0.6552,-1.301,-0.7694,0.01243,-0.02546,-0.01231,-0.08616,-0.08022,0.02378,0.01037,0.04921,-0.01123,-0.00447
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0032,4.079,0.594118295,-82.1,-42.95,-39.15,0.7001,0.6196,-1.305,-0.7712,0.01284,-0.02541,-0.01183,-0.08918,-0.07884,0.0241,0.0103,0.04913,-0.01117,-0.00474
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0033,2.908,0.554533859,-82.1,-42.38,-39.72,0.6684,0.5845,-1.309,-0.773,0.01326,-0.02534,-0.01132,-0.09196,-0.07725,0.02468,0.01033,0.04913,-0.01108,-0.00496
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0034,1.885,0.52976136,-82.11,-41.9,-40.21,0.6314,0.5501,-1.311,-0.7749,0.01354,-0.02529,-0.01093,-0.0942,-0.07577,0.02528,0.01028,0.04915,-0.01099,-0.00518
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0035,0.9721,0.495302249,-82.12,-41.46,-40.66,0.5984,0.52,-1.313,-0.7767,0.01378,-0.02522,-0.01056,-0.096,-0.0743,0.0258,0.01026,0.04915,-0.01093,-0.00536
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0036,0.04896,0.467046441,-82.16,-41.07,-41.09,0.5674,0.4887,-1.315,-0.7789,0.01389,-0.02522,-0.0103,-0.09766,-0.07278,0.02627,0.01023,0.04904,-0.01093,-0.0055
RS3_LS12_to_LS13,LS12_to_LS13_RS3_0037,-0.8375,0.441507569,-82.15,-40.64,-41.51,0.5403,0.4602,-1.315,-0.7805,0.01405,-0.02511,-0.00994,-0.09902,-0.07113,0.02675,0.01023,0.04904,-0.01081,-0.00558
