image_names,cumulative deformation(mm),damage_index,times(s)
LS10_to_LS11_RS3_0062,14.055357071000007,1.3894949857373229,476
LS10_to_LS11_RS3_0063,14.097885281000007,1.3917472064659948,477
LS10_to_LS11_RS3_0064,14.133213371000007,1.3936195251746806,478
LS10_to_LS11_RS3_0065,14.167271451000007,1.3954256306545858,479
LS10_to_LS11_RS3_0066,14.207647194000007,1.397568016113327,480
LS10_to_LS11_RS3_0067,14.237809151000008,1.3991692392881834,481
LS10_to_LS11_RS3_0068,14.279259845000007,1.4013707204035486,482
LS10_to_LS11_RS3_0069,14.317547370000007,1.4034050561565818,483
LS10_to_LS11_RS3_0070,14.371962141000006,1.4062974074358299,484
LS10_to_LS11_RS3_0071,14.406558412000006,1.4081368517016688,485
LS10_to_LS11_RS3_0072,14.450812814000006,1.4104902026250241,486
LS10_to_LS11_RS3_0073,14.494661655000005,1.4128222241316628,487
LS10_to_LS11_RS3_0074,14.538135779000005,1.4151343398335805,488
LS10_to_LS11_RS3_0075,14.582046255000005,1.4174694732797928,489
LS10_to_LS11_RS3_0076,14.619548834000005,1.4194635273994607,490
LS10_to_LS11_RS3_0077,14.664551589000006,1.4218557981709075,491
LS10_to_LS11_RS3_0078,14.714388164000006,1.4245040297733884,492
LS10_to_LS11_RS3_0079,14.755339623000006,1.426679124387305,493
LS10_to_LS11_RS3_0080,14.809907596000006,1.4295757293115088,494
LS10_to_LS11_RS3_0081,14.858917460000006,1.4321753146989318,495
LS10_to_LS11_RS3_0082,14.915537903000006,1.4351758432061297,496
LS10_to_LS11_RS3_0083,14.963006048000006,1.4376887767756221,497
LS10_to_LS11_RS3_0084,15.013999357000007,1.440385379927533,498
LS10_to_LS11_RS3_0085,15.062681773000007,1.4429566273272716,499
LS10_to_LS11_RS3_0086,15.118564740000007,1.445904005500819,500
LS10_to_LS11_RS3_0087,15.169100983000007,1.448565189268746,501
LS10_to_LS11_RS3_0088,15.218479042000007,1.4511612097565385,502
LS10_to_LS11_RS3_0089,15.275568023000007,1.4541570820502276,503
LS10_to_LS11_RS3_0090,15.327904984000007,1.456897973445826,504
LS10_to_LS11_RS3_0091,15.378992684000007,1.459567909675147,505
LS10_to_LS11_RS3_0092,15.434214375000007,1.462447357786499,506
LS10_to_LS11_RS3_0093,15.486435414000008,1.4651637181899198,507
LS10_to_LS11_RS3_0094,15.537059386000008,1.4677905117595964,508
LS10_to_LS11_RS3_0095,15.591639753000008,1.4706150543274683,509
LS10_to_LS11_RS3_0096,15.592568309000008,1.4706630372439413,510
LS11_to_LS12_RS3_0001,15.617293937000008,1.4719398454218373,511
LS11_to_LS12_RS3_0002,15.650362641000008,1.473644774661568,512
LS11_to_LS12_RS3_0003,15.684789158000008,1.47541632679286,513
LS11_to_LS12_RS3_0004,15.725826678000008,1.4775234249364089,514
LS11_to_LS12_RS3_0005,15.764098336000007,1.4794838058594353,515
LS11_to_LS12_RS3_0006,15.804363881000008,1.4815412608433658,516
LS11_to_LS12_RS3_0007,15.835667715000007,1.483137110495923,517
LS11_to_LS12_RS3_0008,15.879794649000006,1.4853810331621773,518
LS11_to_LS12_RS3_0009,15.919372772000006,1.4873878672279504,519
LS11_to_LS12_RS3_0010,15.960410778000007,1.4894627851245705,520
LS11_to_LS12_RS3_0011,16.003489286000008,1.4916341771470105,521
LS11_to_LS12_RS3_0012,16.035230368000008,1.4932295969739167,522
LS11_to_LS12_RS3_0013,16.073314477000007,1.495138670076132,523
LS11_to_LS12_RS3_0014,16.11338337400001,1.4971410032546681,524
LS11_to_LS12_RS3_0015,16.150911729000008,1.499010441586481,525
LS11_to_LS12_RS3_0016,16.18763655700001,1.5008341609972269,526
LS11_to_LS12_RS3_0017,16.221744127000008,1.5025227567867465,527
LS11_to_LS12_RS3_0018,16.248851138000006,1.5038611614380208,528
LS11_to_LS12_RS3_0019,16.289035653000006,1.5058392710432629,529
LS11_to_LS12_RS3_0020,16.322625553000005,1.5074871571595234,530
LS11_to_LS12_RS3_0021,16.362034589000004,1.5094138868322884,531
LS11_to_LS12_RS3_0022,16.402655561000003,1.5113922127383361,532
LS11_to_LS12_RS3_0023,16.437404297000004,1.5130782540145673,533
LS11_to_LS12_RS3_0024,16.466442194000003,1.514482666892721,534
LS11_to_LS12_RS3_0025,16.505235883,1.516352363076526,535
LS11_to_LS12_RS3_0026,16.534792043,1.5177717340454175,536
LS11_to_LS12_RS3_0027,16.575261371,1.5197078820942622,537
LS11_to_LS12_RS3_0028,16.601834314,1.5209745299833806,538
LS11_to_LS12_RS3_0029,16.632649721,1.5224386996200767,539
LS11_to_LS12_RS3_0030,16.66958834,1.5241870534977546,540
LS11_to_LS12_RS3_0031,16.704331635,1.52582467002945,541
LS11_to_LS12_RS3_0032,16.737378458,1.5273760813635862,542
LS11_to_LS12_RS3_0033,16.774281408,1.5291012151101886,543
LS11_to_LS12_RS3_0034,16.803588544,1.5304656871322735,544
LS11_to_LS12_RS3_0035,16.834766699,1.5319117752040063,545
LS11_to_LS12_RS3_0036,16.870394099,1.5335572246401348,546
LS11_to_LS12_RS3_0037,16.893818571999997,1.5346350297489195,547
LS11_to_LS12_RS3_0038,16.922997278999997,1.5359731328094413,548
LS11_to_LS12_RS3_0039,16.945448007999996,1.536999346428968,549
LS11_to_LS12_RS3_0040,16.975079202999996,1.5383493428906871,550
LS11_to_LS12_RS3_0041,17.008199735999998,1.5398523843598733,551
LS11_to_LS12_RS3_0042,17.035583825,1.5410904087766704,552
LS11_to_LS12_RS3_0043,17.061872774,1.542274955426553,553
LS11_to_LS12_RS3_0044,17.095938041,1.5438041551121506,554
LS11_to_LS12_RS3_0045,17.126335263,1.5451632681444818,555
LS11_to_LS12_RS3_0046,17.161854095000002,1.546744947642344,556
LS11_to_LS12_RS3_0047,17.198941942,1.5483891662387297,557
LS11_to_LS12_RS3_0048,17.233253241,1.5499036844512826,558
LS11_to_LS12_RS3_0049,17.274157691,1.551701010350114,559
LS11_to_LS12_RS3_0050,17.307286640999997,1.553150195207305,560
LS11_to_LS12_RS3_0051,17.346918490999997,1.554876289286443,561
LS11_to_LS12_RS3_0052,17.389211990999996,1.5567093256380033,562
LS11_to_LS12_RS3_0053,17.425101563999995,1.558257614570821,563
LS11_to_LS12_RS3_0054,17.458122101999994,1.559676356212397,564
LS11_to_LS12_RS3_0055,17.489950670999995,1.561038693545932,565
LS11_to_LS12_RS3_0056,17.532300141999997,1.5628435286730187,566
LS11_to_LS12_RS3_0057,17.572734570999998,1.5645585047868253,567
LS11_to_LS12_RS3_0058,17.613645117999997,1.5662855746463473,568
LS11_to_LS12_RS3_0059,17.651252568999997,1.56786609654052,569
LS11_to_LS12_RS3_0060,17.691225789999997,1.5695386681366983,570
LS11_to_LS12_RS3_0061,17.734307951999998,1.5713329151941684,571
LS11_to_LS12_RS3_0062,17.777425978999997,1.5731200301480288,572
LS11_to_LS12_RS3_0063,17.815898637999997,1.5747074149536218,573
LS11_to_LS12_RS3_0064,17.857525963999997,1.5764174166775815,574
LS11_to_LS12_RS3_0065,17.895003301999996,1.5779503150097154,575
LS11_to_LS12_RS3_0066,17.929324811999997,1.5793486907782603,576
LS11_to_LS12_RS3_0067,17.974546173999997,1.5811833173822345,577
LS11_to_LS12_RS3_0068,18.011370222999997,1.5826707575712269,578
LS11_to_LS12_RS3_0069,18.058609863999997,1.584570482291889,579
LS11_to_LS12_RS3_0070,18.095736907,1.5860569687752377,580
LS11_to_LS12_RS3_0071,18.137883452,1.5877375227028696,581
LS11_to_LS12_RS3_0072,18.187061138,1.5896892933213889,582
LS11_to_LS12_RS3_0073,18.224622454000002,1.5911734970918667,583
LS11_to_LS12_RS3_0074,18.266124088,1.5928069162990428,584
LS11_to_LS12_RS3_0075,18.309598710000003,1.5945107951358024,585
LS11_to_LS12_RS3_0076,18.353491416000004,1.5962237086789433,586
LS11_to_LS12_RS3_0077,18.391112476000004,1.5976860822582561,587
LS11_to_LS12_RS3_0078,18.436476770000002,1.599442449549241,588
LS11_to_LS12_RS3_0079,18.472912236000003,1.600847665420606,589
LS11_to_LS12_RS3_0080,18.512898077000003,1.602384304257927,590
LS11_to_LS12_RS3_0081,18.557783375000003,1.6041024721436616,591
LS11_to_LS12_RS3_0082,18.602071714000004,1.6057909052720407,592
LS11_to_LS12_RS3_0083,18.644208663000004,1.6073910839512653,593
LS11_to_LS12_RS3_0084,18.694769476000005,1.6093032894196893,594
LS11_to_LS12_RS3_0085,18.726983164000004,1.6105172058620951,595
LS11_to_LS12_RS3_0086,18.776534431,1.612377894857515,596
LS11_to_LS12_RS3_0087,18.816726188,1.6138813863659427,597
LS11_to_LS12_RS3_0088,18.861972204,1.6155679170441484,598
LS11_to_LS12_RS3_0089,18.910911201,1.6173850569807582,599
LS11_to_LS12_RS3_0090,18.954642183,1.6190027559597295,600
LS11_to_LS12_RS3_0091,18.998307113,1.6206124233431805,601
LS11_to_LS12_RS3_0092,19.044815846,1.6223209149500823,602
LS11_to_LS12_RS3_0093,19.092566492,1.624068723261995,603
LS11_to_LS12_RS3_0094,19.14172315,1.625861482634657,604
LS11_to_LS12_RS3_0095,19.1879524,1.6275415972144742,605
LS12_to_LS13_RS3_0001,19.211178503,1.6283835991702507,606
LS12_to_LS13_RS3_0002,19.242767747,1.6295265645640695,607
LS12_to_LS13_RS3_0003,19.276288244,1.6307366531157532,608
LS12_to_LS13_RS3_0004,19.315350986,1.6321433083170294,609
LS12_to_LS13_RS3_0005,19.3445507,1.63319237558509,610
LS12_to_LS13_RS3_0006,19.386550274,1.6346977557670428,611
LS12_to_LS13_RS3_0007,19.417880905,1.6358180580622137,612
LS12_to_LS13_RS3_0008,19.470410809,1.637691394770954,613
LS12_to_LS13_RS3_0009,19.494313081,1.63854177837141,614
LS12_to_LS13_RS3_0010,19.534750127000002,1.6399776139089326,615
LS12_to_LS13_RS3_0011,19.574830332,1.6413973666719075,616
LS12_to_LS13_RS3_0012,19.606398543,1.6425132687142918,617
LS12_to_LS13_RS3_0013,19.64655948,1.6439300193887512,618
LS12_to_LS13_RS3_0014,19.686065985,1.6453206027687117,619
LS12_to_LS13_RS3_0015,19.717795364,1.6464352865878338,620
LS12_to_LS13_RS3_0016,19.753656291000002,1.6476928668465338,621
LS12_to_LS13_RS3_0017,19.799732018000004,1.6493052600314784,622
LS12_to_LS13_RS3_0018,19.833771835000004,1.6504940798567223,623
LS12_to_LS13_RS3_0019,19.869672580000003,1.651745764866893,624
LS12_to_LS13_RS3_0020,19.913524816000002,1.6532718109040843,625
LS12_to_LS13_RS3_0021,19.947605530000004,1.654455702557105,626
LS12_to_LS13_RS3_0022,19.986923951000005,1.6558193296571087,627
LS12_to_LS13_RS3_0023,20.023623506000003,1.6570900643299855,628
LS12_to_LS13_RS3_0024,20.060235198000004,1.6583558398892229,629
LS12_to_LS13_RS3_0025,20.089972408000005,1.6593825825826034,630
LS12_to_LS13_RS3_0026,20.124847183000004,1.660585209478365,631
LS12_to_LS13_RS3_0027,20.150964837000004,1.661484826817496,632
LS12_to_LS13_RS3_0028,20.192310070000005,1.6629072223467645,633
LS12_to_LS13_RS3_0029,20.223608469000006,1.6639826178850627,634
LS12_to_LS13_RS3_0030,20.256090715000006,1.6650975015866407,635
LS12_to_LS13_RS3_0031,20.288217601000007,1.666199044459574,636
LS12_to_LS13_RS3_0032,20.329007765000007,1.6675960616735557,637
LS12_to_LS13_RS3_0033,20.368592201000006,1.6689501929558994,638
LS12_to_LS13_RS3_0034,20.393364700000006,1.6697968693506664,639
LS12_to_LS13_RS3_0035,20.427823811000007,1.6709736921745444,640
LS12_to_LS13_RS3_0036,20.456079619000008,1.6719378988613842,641
LS12_to_LS13_RS3_0037,20.481618491000006,1.6728088272661576,642
LS12_to_LS13_RS3_0038,20.507478076000005,1.6736901707745289,643
LS12_to_LS13_RS3_0039,20.534545615000006,1.6746121474360454,644
LS12_to_LS13_RS3_0040,20.553546110000006,1.675259030916778,645
LS12_to_LS13_RS3_0041,20.583574536000008,1.6762808669955196,646
LS12_to_LS13_RS3_0042,20.61853797100001,1.6774699091286804,647
LS12_to_LS13_RS3_0043,20.657314964000008,1.678787797730702,648
LS12_to_LS13_RS3_0044,20.689943188000008,1.6798960810630792,649
LS12_to_LS13_RS3_0045,20.72006543000001,1.680918776608622,650
LS12_to_LS13_RS3_0046,20.75547626300001,1.6821205076705206,651
LS12_to_LS13_RS3_0047,20.79346227900001,1.683409074869576,652
LS12_to_LS13_RS3_0048,20.82755671000001,1.6845652016400063,653
LS12_to_LS13_RS3_0049,20.86550614900001,1.6858516425309715,654
LS12_to_LS13_RS3_0050,20.89605501000001,1.6868869509824251,655
LS12_to_LS13_RS3_0051,20.93734713000001,1.6882860564185933,656
LS12_to_LS13_RS3_0052,20.96866649000001,1.689347082677103,657
LS12_to_LS13_RS3_0053,21.00590118900001,1.6906083803025358,658
LS12_to_LS13_RS3_0054,21.03809201200001,1.6916987623925845,659
LS12_to_LS13_RS3_0055,21.082044447000012,1.6931875410203738,660
LS12_to_LS13_RS3_0056,21.123517418000013,1.6945924335132452,661
LS12_to_LS13_RS3_0057,21.161994805000013,1.6958960264754368,662
LS12_to_LS13_RS3_0058,21.20282676500001,1.6972796673999153,663
LS12_to_LS13_RS3_0059,21.238193986000013,1.6984784311969174,664
LS12_to_LS13_RS3_0060,21.276115446000013,1.6997641562208252,665
LS12_to_LS13_RS3_0061,21.316765116000013,1.7011429096468662,666
LS12_to_LS13_RS3_0062,21.356280992000013,1.7024838188905531,667
LS12_to_LS13_RS3_0063,21.389383528000014,1.70360762944525,668
LS12_to_LS13_RS3_0064,21.428909167000015,1.7049502061351374,669
LS12_to_LS13_RS3_0065,21.470245662000014,1.7063552034998404,670
LS12_to_LS13_RS3_0066,21.507697107000013,1.707629036633446,671
LS12_to_LS13_RS3_0067,21.552470500000013,1.7091531221978278,672
LS12_to_LS13_RS3_0068,21.595806080000013,1.7106296333676902,673
LS12_to_LS13_RS3_0069,21.640746309000015,1.7121623630271607,674
LS12_to_LS13_RS3_0070,21.673431319000017,1.7132781769466703,675
LS12_to_LS13_RS3_0071,21.715055039000017,1.7147005229458157,676
LS12_to_LS13_RS3_0072,21.763294207000015,1.716350985623952,677
LS12_to_LS13_RS3_0073,21.802752846000015,1.7177027763825736,678
LS12_to_LS13_RS3_0074,21.848772049000015,1.7192814301051083,679
LS12_to_LS13_RS3_0075,21.891340945000014,1.720743857907106,680
LS12_to_LS13_RS3_0076,21.929512106000015,1.7220570398724169,681
LS12_to_LS13_RS3_0077,21.969921774000014,1.7234492132648211,682
LS12_to_LS13_RS3_0078,22.015313816000013,1.7250155798970535,683
LS12_to_LS13_RS3_0079,22.063130090000012,1.7266686501398922,684
LS12_to_LS13_RS3_0080,22.109053882000012,1.7282593803581239,685
LS12_to_LS13_RS3_0081,22.150639082000012,1.729702551853343,686
LS12_to_LS13_RS3_0082,22.192491663000013,1.7311577216949239,687
LS12_to_LS13_RS3_0083,22.239811818000014,1.7328064080639802,688
LS12_to_LS13_RS3_0084,22.273923804000013,1.733997235330056,689
LS12_to_LS13_RS3_0085,22.319201119000013,1.7355809560802764,690
LS12_to_LS13_RS3_0086,22.367276556000014,1.7372665784071133,691
LS12_to_LS13_RS3_0087,22.411562776000014,1.7388231461089134,692
LS12_to_LS13_RS3_0088,22.463101835000014,1.740639393941323,693
LS12_to_LS13_RS3_0089,22.510713818000013,1.7423219572183004,694
LS12_to_LS13_RS3_0090,22.55465024300001,1.7438787744458621,695
LS12_to_LS13_RS3_0091,22.603100827000013,1.7456003027740512,696
LS12_to_LS13_RS3_0092,22.652397490000013,1.7473571764943512,697
LS12_to_LS13_RS3_0093,22.697391791000012,1.748965512151401,698
LS13_to_LS14_RS3_0001,22.730552255000013,1.7501538486565704,699
LS13_to_LS14_RS3_0002,22.802811649000013,1.7527524331499422,700
LS13_to_LS14_RS3_0003,22.887794066000012,1.7558251217515286,701
LS13_to_LS14_RS3_0004,22.95830008000001,1.758388560624452,702
LS13_to_LS14_RS3_0005,23.03902899700001,1.7613401365246504,703
LS13_to_LS14_RS3_0006,23.11544776500001,1.76415095204456,704
LS13_to_LS14_RS3_0007,23.194593642000008,1.7670800063022845,705
LS13_to_LS14_RS3_0008,23.266368181000008,1.7697526114087359,706
LS13_to_LS14_RS3_0009,23.33521436400001,1.7723312876264425,707
LS13_to_LS14_RS3_0010,23.41266433400001,1.775250488381916,708
LS13_to_LS14_RS3_0011,23.49258981100001,1.7782839357891882,709
LS13_to_LS14_RS3_0012,23.562303399000008,1.7809477286863595,710
LS13_to_LS14_RS3_0013,23.62680547700001,1.783427693707825,711
LS13_to_LS14_RS3_0014,23.699742810000007,1.7862501859018123,712
LS13_to_LS14_RS3_0015,23.76526047000001,1.7888024643598839,713
LS13_to_LS14_RS3_0016,23.835297220000008,1.791548946297957,714
LS13_to_LS14_RS3_0017,23.89965339800001,1.7940896136518145,715
LS13_to_LS14_RS3_0018,23.96867478900001,1.7968329329380395,716
LS13_to_LS14_RS3_0019,24.03026605700001,1.7992973682409965,717
LS13_to_LS14_RS3_0020,24.08549770700001,1.8015204669204121,718
LS13_to_LS14_RS3_0021,24.13273599800001,1.8034315909900158,719
LS13_to_LS14_RS3_0022,24.19876123500001,1.806117722264107,720
LS13_to_LS14_RS3_0023,24.26083422000001,1.808658795849579,721
LS13_to_LS14_RS3_0024,24.32543150200001,1.8113192227420685,722
LS13_to_LS14_RS3_0025,24.40719529500001,1.8147097978323732,723
LS13_to_LS14_RS3_0026,24.482734926000013,1.8178649639674922,724
LS13_to_LS14_RS3_0027,24.556839217000014,1.8209810737284513,725
LS13_to_LS14_RS3_0028,24.627863148000014,1.8239868245767645,726
LS13_to_LS14_RS3_0029,24.713714792000015,1.8276447937755096,727
LS13_to_LS14_RS3_0030,24.795748382000014,1.8311649835390182,728
LS13_to_LS14_RS3_0031,24.868465292000014,1.8343054263742276,729
LS13_to_LS14_RS3_0032,24.951579858000013,1.837917647815725,730
LS13_to_LS14_RS3_0033,25.029116079000012,1.8413089717175883,731
LS13_to_LS14_RS3_0034,25.10682775300001,1.84472851616488,732
LS13_to_LS14_RS3_0035,25.200918343000012,1.8488958659515689,733
LS13_to_LS14_RS3_0036,25.274483468000014,1.852174456618884,734
LS13_to_LS14_RS3_0037,25.360986521000015,1.8560520898699266,735
LS13_to_LS14_RS3_0038,25.443155563000015,1.8597575304723728,736
LS13_to_LS14_RS3_0039,25.520625979000016,1.863270456729692,737
LS13_to_LS14_RS3_0040,25.614828137000018,1.8675669680351827,738
LS13_to_LS14_RS3_0041,25.694554257000018,1.871224181072742,739
LS13_to_LS14_RS3_0042,25.78084184400002,1.875203609857273,740
LS13_to_LS14_RS3_0043,25.86691949700002,1.879194928961156,741
LS13_to_LS14_RS3_0044,25.94171712900002,1.8826803738923108,742
LS13_to_LS14_RS3_0045,26.037218386000017,1.8871533153977744,743
LS13_to_LS14_RS3_0046,26.129747025000018,1.8915108532687244,744
LS13_to_LS14_RS3_0047,26.21232561800002,1.8954191722678557,745
LS13_to_LS14_RS3_0048,26.30786340000002,1.8999631136470203,746
LS13_to_LS14_RS3_0049,26.40376078000002,1.9045476425638999,747
LS13_to_LS14_RS3_0050,26.49639070500002,1.9089977572215895,748
LS13_to_LS14_RS3_0051,26.59690009500002,1.9138500201054391,749
LS13_to_LS14_RS3_0052,26.69276793600002,1.9185004946215594,750
LS13_to_LS14_RS3_0053,26.79028996800002,1.9232529303824104,751
LS13_to_LS14_RS3_0054,26.885665836000022,1.9279213783231852,752
LS13_to_LS14_RS3_0055,26.990159728000023,1.9330588320316033,753
LS13_to_LS14_RS3_0056,27.093813458000024,1.9381777033585417,754
LS13_to_LS14_RS3_0057,27.145926711000026,1.9407595985472872,755
LS14_to_LS15_RS3_0001,27.166456643000025,1.941778230854745,756
LS14_to_LS15_RS3_0002,27.233667013000023,1.9451188390452987,757
LS14_to_LS15_RS3_0003,27.317200596000024,1.9492829950449555,758
LS14_to_LS15_RS3_0004,27.394450216000024,1.95314563817251,759
LS14_to_LS15_RS3_0005,27.479897048000023,1.9574309248424049,760
LS14_to_LS15_RS3_0006,27.557195740000022,1.961318788452815,761
LS14_to_LS15_RS3_0007,27.63961307500002,1.9654754846334157,762
LS14_to_LS15_RS3_0008,27.72546134000002,1.969817317539643,763
LS14_to_LS15_RS3_0009,27.81182977000002,1.9741974975559482,764
LS14_to_LS15_RS3_0010,27.89600911600002,1.9784778719733436,765
LS14_to_LS15_RS3_0011,27.98427288800002,1.982977385941651,766
LS14_to_LS15_RS3_0012,28.061680627000023,1.9869327770465666,767
LS14_to_LS15_RS3_0013,28.13110416800002,1.9904873151742732,768
LS14_to_LS15_RS3_0014,28.21529854600002,1.9948068412050293,769
LS14_to_LS15_RS3_0015,28.28453953500002,1.9983660882649747,770
LS14_to_LS15_RS3_0016,28.37453282200002,2.0030009933624298,771
LS14_to_LS15_RS3_0017,28.44354896400002,2.006562065254572,772
LS14_to_LS15_RS3_0018,28.51250202200002,2.0101253191550694,773
LS14_to_LS15_RS3_0019,28.58033493500002,2.0136357797188773,774
LS14_to_LS15_RS3_0020,28.65586904900002,2.017550478362441,775
LS14_to_LS15_RS3_0021,28.72713070000002,2.0212489958125546,776
LS14_to_LS15_RS3_0022,28.80548136700002,2.025321025389929,777
LS14_to_LS15_RS3_0023,28.86926513600002,2.0286400945814513,778
LS14_to_LS15_RS3_0024,28.93279520400002,2.0319494436776706,779
LS14_to_LS15_RS3_0025,28.98756076400002,2.034804898537611,780
LS14_to_LS15_RS3_0026,29.05051565100002,2.0380902343157903,781
LS14_to_LS15_RS3_0027,29.12057774800002,2.041749907946154,782
LS14_to_LS15_RS3_0028,29.18974776100002,2.0453663278896284,783
LS14_to_LS15_RS3_0029,29.253054543000022,2.0486789246391637,784
LS14_to_LS15_RS3_0030,29.327778342000023,2.052592043855271,785
LS14_to_LS15_RS3_0031,29.402663051000022,2.0565167091170236,786
LS14_to_LS15_RS3_0032,29.47822884200002,2.060479952339657,787
LS14_to_LS15_RS3_0033,29.56110763500002,2.0648297362094885,788
LS14_to_LS15_RS3_0034,29.63495626700002,2.068707923557107,789
LS14_to_LS15_RS3_0035,29.717010976000022,2.0730193043748377,790
LS14_to_LS15_RS3_0036,29.800600886000023,2.0774134161475857,791
LS14_to_LS15_RS3_0037,29.882944458000022,2.0817436767357007,792
LS14_to_LS15_RS3_0038,29.96215602800002,2.085910445972462,793
LS14_to_LS15_RS3_0039,30.04455366800002,2.0902457160316246,794
LS14_to_LS15_RS3_0040,30.13204463800002,2.094849566479389,795
LS14_to_LS15_RS3_0041,30.21085719500002,2.098996920222411,796
LS14_to_LS15_RS3_0042,30.29906252700002,2.1036383256682862,797
LS14_to_LS15_RS3_0043,30.379588973000022,2.10787508608501,798
LS14_to_LS15_RS3_0044,30.460370352000023,2.112124345407462,799
LS14_to_LS15_RS3_0045,30.558918948000024,2.1173064484137836,800
LS14_to_LS15_RS3_0046,30.635170137000024,2.1213143654355333,801
LS14_to_LS15_RS3_0047,30.730600002000024,2.12632778147037,802
LS14_to_LS15_RS3_0048,30.811621042000024,2.1305815860670747,803
LS14_to_LS15_RS3_0049,30.908129743000025,2.135644847482899,804
LS14_to_LS15_RS3_0050,30.991978598000024,2.140040230906017,805
LS14_to_LS15_RS3_0051,31.086502813000024,2.1449905962434936,806
LS14_to_LS15_RS3_0052,31.174955919000023,2.149618093517301,807
LS14_to_LS15_RS3_0053,31.267939264000024,2.1544769558491614,808
LS14_to_LS15_RS3_0054,31.362849733000022,2.1594300162002993,809
LS14_to_LS15_RS3_0055,31.461928649000022,2.1645929944192903,810
LS14_to_LS15_RS3_0056,31.552434734000023,2.1693019030880376,811
LS14_to_LS15_RS3_0057,31.653654811000024,2.174559319571096,812
LS14_to_LS15_RS3_0058,31.756050091000024,2.1798675089556374,813
LS14_to_LS15_RS3_0059,31.862818409000024,2.1853906337834164,814
LS14_to_LS15_RS3_0060,31.958378110000023,2.190323101459068,815
LS14_to_LS15_RS3_0061,32.07051328400002,2.196097277617585,816
LS14_to_LS15_RS3_0062,32.17919735300002,2.2016786236946304,817
LS14_to_LS15_RS3_0063,32.28442601000002,2.207067526670442,818
LS14_to_LS15_RS3_0064,32.39185398500002,2.212553030888599,819
LS14_to_LS15_RS3_0065,32.46905396400002,2.2164845715497727,820
LS15_to_LS16_RS3_0001,32.47274898100002,2.216672521084252,821
LS15_to_LS16_RS3_0002,32.55677848700002,2.2209410429565866,822
LS15_to_LS16_RS3_0003,32.63556911100002,2.2249332923511203,823
LS15_to_LS16_RS3_0004,32.72434320300002,2.2294192141890745,824
LS15_to_LS16_RS3_0005,32.81335488400002,2.233903734901699,825
LS15_to_LS16_RS3_0006,32.90107419100002,2.238309555590032,826
LS15_to_LS16_RS3_0007,32.98188367500002,2.2423559964155033,827
LS15_to_LS16_RS3_0008,33.06848471000002,2.2466789134819827,828
LS15_to_LS16_RS3_0009,33.151872924000024,2.2508278337790193,829
LS15_to_LS16_RS3_0010,33.23517908500003,2.2549589397589402,830
LS15_to_LS16_RS3_0011,33.319656309000024,2.2591337089902694,831
LS15_to_LS16_RS3_0012,33.39464664900002,2.2628271693955915,832
LS15_to_LS16_RS3_0013,33.475214329000025,2.2667819182463482,833
LS15_to_LS16_RS3_0014,33.56218944300002,2.2710352011825963,834
LS15_to_LS16_RS3_0015,33.64021519800002,2.27483637108285,835
LS15_to_LS16_RS3_0016,33.713013635000024,2.278370254403854,836
LS15_to_LS16_RS3_0017,33.788920576000024,2.282041770048874,837
LS15_to_LS16_RS3_0018,33.873903183000024,2.286135842528463,838
LS15_to_LS16_RS3_0019,33.93676722000002,2.2891529517439206,839
LS15_to_LS16_RS3_0020,34.00853203400002,2.2925851700077295,840
LS15_to_LS16_RS3_0021,34.08698919500002,2.2963224464773617,841
LS15_to_LS16_RS3_0022,34.154075179000024,2.2995053926226197,842
LS15_to_LS16_RS3_0023,34.21679736700003,2.3024705875222606,843
LS15_to_LS16_RS3_0024,34.27717020400003,2.3053149923397496,844
LS15_to_LS16_RS3_0025,34.33197627000003,2.3078889397648163,845
LS15_to_LS16_RS3_0026,34.396670951000026,2.3109173719295235,846
LS15_to_LS16_RS3_0027,34.468298944000026,2.3142579431377888,847
LS15_to_LS16_RS3_0028,34.54622660100003,2.317877663682302,848
LS15_to_LS16_RS3_0029,34.62310303700003,2.321433773486696,849
LS15_to_LS16_RS3_0030,34.69629465700003,2.3248059584133225,850
LS15_to_LS16_RS3_0031,34.78954993900003,2.329083755393352,851
LS15_to_LS16_RS3_0032,34.85843976000003,2.3322305180298897,852
LS15_to_LS16_RS3_0033,34.94104442000003,2.335989005412002,853
LS15_to_LS16_RS3_0034,35.018434995000035,2.3394958549638476,854
LS15_to_LS16_RS3_0035,35.11162895400003,2.343700597464597,855
LS15_to_LS16_RS3_0036,35.19290243000003,2.3473515014674415,856
LS15_to_LS16_RS3_0037,35.27405110300003,2.3509821455101827,857
LS15_to_LS16_RS3_0038,35.364743200000035,2.3550227066621017,858
LS15_to_LS16_RS3_0039,35.44823983700004,2.3587270184779765,859
LS15_to_LS16_RS3_0040,35.53932300200004,2.362751052323148,860
LS15_to_LS16_RS3_0041,35.62175899200004,2.366378142558113,861
LS15_to_LS16_RS3_0042,35.70357311700004,2.3699640915615072,862
LS15_to_LS16_RS3_0043,35.80360473900004,2.374330191056588,863
LS15_to_LS16_RS3_0044,35.887216045000045,2.3779643906281014,864
LS15_to_LS16_RS3_0045,35.97524074700004,2.3817757405015967,865
LS15_to_LS16_RS3_0046,36.06565208600004,2.385675037180163,866
LS15_to_LS16_RS3_0047,36.153611668000046,2.389453905598631,867
LS15_to_LS16_RS3_0048,36.255608954000046,2.3938180800994306,868
