image_names,cumulative deformation(mm),degraded stiff(KN/mm),times(s)
LS20_to_LS21_RS3_0009,64.10698023500007,14.545684087317909,1191
LS20_to_LS21_RS3_0010,64.18766972100006,14.540809938154892,1192
LS20_to_LS21_RS3_0011,64.28572914000006,14.534886536498266,1193
LS20_to_LS21_RS3_0012,64.37230953900006,14.529656539379195,1194
LS20_to_LS21_RS3_0013,64.47194683600006,14.523637824031601,1195
LS20_to_LS21_RS3_0014,64.55658659700006,14.518525053574294,1196
LS20_to_LS21_RS3_0015,64.64443133600007,14.513218682418675,1197
LS20_to_LS21_RS3_0016,64.73252750700007,14.507897123199118,1198
LS20_to_LS21_RS3_0017,64.82272546500008,14.502448602911215,1199
LS20_to_LS21_RS3_0018,64.91383425700008,14.496945062558137,1200
LS20_to_LS21_RS3_0019,65.00330037100008,14.491540750220945,1201
LS20_to_LS21_RS3_0020,65.09122150800007,14.486229764148733,1202
LS20_to_LS21_RS3_0021,65.17975374000008,14.48088186411994,1203
LS20_to_LS21_RS3_0022,65.26625222200008,14.475656815299548,1204
LS20_to_LS21_RS3_0023,65.35115905900008,14.470527911782948,1205
LS20_to_LS21_RS3_0024,65.44479457200008,14.464871741692617,1206
LS20_to_LS21_RS3_0025,65.52439139700007,14.460063596081769,1207
LS20_to_LS21_RS3_0026,65.60418362200008,14.455243647089915,1208
LS20_to_LS21_RS3_0027,65.68117847500008,14.450592676846945,1209
LS20_to_LS21_RS3_0028,65.78059534500008,14.444587276667544,1210
LS20_to_LS21_RS3_0029,65.85261757400008,14.440236683986871,1211
LS20_to_LS21_RS3_0030,65.94062098900008,14.434920727809324,1212
LS20_to_LS21_RS3_0031,66.01737882200008,14.430284075055434,1213
LS20_to_LS21_RS3_0032,66.10571132300008,14.424948240027112,1214
LS20_to_LS21_RS3_0033,66.18166539700007,14.420360139339312,1215
LS20_to_LS21_RS3_0034,66.25538418900007,14.415907063652037,1216
LS20_to_LS21_RS3_0035,66.32038837800008,14.411980404441358,1217
LS20_to_LS21_RS3_0036,66.38742260200007,14.407931118431494,1218
LS20_to_LS21_RS3_0037,66.45843357600008,14.403641611871901,1219
LS20_to_LS21_RS3_0038,66.54152966700008,14.398622088728608,1220
LS20_to_LS21_RS3_0039,66.61790348000008,14.394008633182363,1221
LS20_to_LS21_RS3_0040,66.69491387600009,14.389356724045069,1222
LS20_to_LS21_RS3_0041,66.77575349900009,14.384473505669085,1223
LS20_to_LS21_RS3_0042,66.85669083200008,14.379584384998534,1224
LS20_to_LS21_RS3_0043,66.94523711300009,14.374235636322352,1225
LS20_to_LS21_RS3_0044,67.0292374730001,14.369161489680904,1226
LS20_to_LS21_RS3_0045,67.1180070810001,14.363799250658406,1227
LS20_to_LS21_RS3_0046,67.1979444200001,14.358970535874171,1228
LS20_to_LS21_RS3_0047,67.2837670420001,14.353786313221061,1229
LS20_to_LS21_RS3_0048,67.37710776000009,14.348147950590828,1230
LS20_to_LS21_RS3_0049,67.46059337700008,14.343104897643084,1231
LS20_to_LS21_RS3_0050,67.55366031700008,14.337483072914823,1232
LS20_to_LS21_RS3_0051,67.63592546100008,14.33251374416271,1233
LS20_to_LS21_RS3_0052,67.71780689000009,14.327567594194337,1234
LS20_to_LS21_RS3_0053,67.8156717980001,14.321655942217562,1235
LS20_to_LS21_RS3_0054,67.90559354200009,14.316224106981252,1236
LS20_to_LS21_RS3_0055,67.9965416890001,14.310730270590005,1237
LS20_to_LS21_RS3_0056,68.0842066460001,14.305434759390598,1238
LS20_to_LS21_RS3_0057,68.1705872540001,14.300216830896371,1239
LS20_to_LS21_RS3_0058,68.26876554800009,14.294286248446925,1240
LS20_to_LS21_RS3_0059,68.3656313490001,14.288434948776121,1241
LS20_to_LS21_RS3_0060,68.4645462930001,14.282459868063533,1242
LS20_to_LS21_RS3_0061,68.5538596210001,14.277064784955463,1243
LS20_to_LS21_RS3_0062,68.6459995480001,14.271498957605077,1244
LS20_to_LS21_RS3_0063,68.7459341200001,14.265462284989885,1245
LS20_to_LS21_RS3_0064,68.8415058910001,14.259689152817156,1246
LS20_to_LS21_RS3_0065,68.93236407400009,14.254200750813672,1247
LS20_to_LS21_RS3_0066,69.0250087970001,14.24860443063054,1248
LS20_to_LS21_RS3_0067,69.1232584310001,14.242669538799309,1249
LS20_to_LS21_RS3_0068,69.2247160750001,14.236540863118016,1250
LS20_to_LS21_RS3_0069,69.32228236600011,14.230647249474025,1251
LS20_to_LS21_RS3_0070,69.41474109900011,14.225062164249099,1252
LS20_to_LS21_RS3_0071,69.51159884300012,14.219211351271442,1253
LS20_to_LS21_RS3_0072,69.60988532500012,14.213274233590756,1254
LS20_to_LS21_RS3_0073,69.71044143700013,14.207200016075713,1255
LS20_to_LS21_RS3_0074,69.81111044700013,14.201118978816,1256
LS20_to_LS21_RS3_0075,69.90714635400013,14.1953178099286,1257
LS20_to_LS21_RS3_0076,70.01033105600013,14.18908480915215,1258
LS20_to_LS21_RS3_0077,70.11676571000012,14.182655490966756,1259
LS20_to_LS21_RS3_0078,70.21705023900013,14.176597678761969,1260
LS20_to_LS21_RS3_0079,70.31375917800013,14.170755854536159,1261
LS21_to_LS22_RS3_0001,70.31690913600012,14.17056557738965,1262
LS21_to_LS22_RS3_0002,70.41888915900012,14.164405346752542,1263
LS21_to_LS22_RS3_0003,70.54904540400011,14.1565430962404,1264
LS21_to_LS22_RS3_0004,70.68301646300011,14.148450407124828,1265
LS21_to_LS22_RS3_0005,70.80653873500012,14.14098889003594,1266
LS21_to_LS22_RS3_0006,70.94286876300012,14.132753704452156,1267
LS21_to_LS22_RS3_0007,71.07537165600012,14.124749701737192,1268
LS21_to_LS22_RS3_0008,71.20646080100012,14.116831098235588,1269
LS21_to_LS22_RS3_0009,71.33783227000012,14.108895440600211,1270
LS21_to_LS22_RS3_0010,71.46096102900012,14.101457694155489,1271
LS21_to_LS22_RS3_0011,71.59209672000011,14.093536278984631,1272
LS21_to_LS22_RS3_0012,71.71935061500011,14.085849348548555,1273
LS21_to_LS22_RS3_0013,71.8442271490001,14.078306025572418,1274
LS21_to_LS22_RS3_0014,71.9779921650001,14.070225782741561,1275
LS21_to_LS22_RS3_0015,72.0975033780001,14.063006558680387,1276
LS21_to_LS22_RS3_0016,72.2209868270001,14.055547386743294,1277
LS21_to_LS22_RS3_0017,72.34339080800011,14.048153421418728,1278
LS21_to_LS22_RS3_0018,72.4630264320001,14.028393730623167,1279
LS21_to_LS22_RS3_0019,72.5707467640001,14.010602036297106,1280
LS21_to_LS22_RS3_0020,72.66705474300011,13.994695270213906,1281
LS21_to_LS22_RS3_0021,72.7922385880001,13.974019204113398,1282
LS21_to_LS22_RS3_0022,72.9135033420001,13.95399043706789,1283
LS21_to_LS22_RS3_0023,73.0339449130001,13.934097631544581,1284
LS21_to_LS22_RS3_0024,73.1628733740001,13.912803083658845,1285
LS21_to_LS22_RS3_0025,73.2835647080001,13.892869025877328,1286
LS21_to_LS22_RS3_0026,73.4194701860001,13.870422114723981,1287
LS21_to_LS22_RS3_0027,73.5567915370001,13.847741350043146,1288
LS21_to_LS22_RS3_0028,73.69361746600009,13.825142412039064,1289
LS21_to_LS22_RS3_0029,73.8237744640001,13.803644952090522,1290
LS21_to_LS22_RS3_0030,73.9583596780001,13.781416103145876,1291
LS21_to_LS22_RS3_0031,74.0966497850001,13.75857533328952,1292
LS21_to_LS22_RS3_0032,74.2358596770001,13.735582646582728,1293
LS21_to_LS22_RS3_0033,74.36571285600009,13.714135367084602,1294
LS21_to_LS22_RS3_0034,74.50667593900009,13.690853113517141,1295
LS21_to_LS22_RS3_0035,74.64674376600009,13.667718725452877,1296
LS21_to_LS22_RS3_0036,74.78794319900008,13.644397434993534,1297
LS21_to_LS22_RS3_0037,74.93328559900009,13.620391868863123,1298
LS21_to_LS22_RS3_0038,75.07672491700009,13.5967006264318,1299
LS21_to_LS22_RS3_0039,75.21658128200009,13.573601164617722,1300
LS21_to_LS22_RS3_0040,75.3541643680001,13.550877170315996,1301
LS21_to_LS22_RS3_0041,75.4960533720001,13.527441986441914,1302
LS21_to_LS22_RS3_0042,75.63227692000011,13.504942541063048,1303
LS21_to_LS22_RS3_0043,75.7708326970001,13.48205789165913,1304
LS21_to_LS22_RS3_0044,75.9211975270001,13.457222792814932,1305
LS21_to_LS22_RS3_0045,76.0569658940001,13.434798527683515,1306
LS21_to_LS22_RS3_0046,76.1968480680001,13.411694803110214,1307
LS21_to_LS22_RS3_0047,76.34339369100009,13.387490505919246,1308
LS21_to_LS22_RS3_0048,76.48626773100008,13.363892627973518,1309
LS21_to_LS22_RS3_0049,76.62346812400008,13.341231841394517,1310
LS21_to_LS22_RS3_0050,76.77635880500009,13.315979558829559,1311
LS21_to_LS22_RS3_0051,76.92110892300009,13.292071817316868,1312
LS21_to_LS22_RS3_0052,77.0662287630001,13.26810301044458,1313
LS21_to_LS22_RS3_0053,77.2137294390001,13.243740971342442,1314
LS21_to_LS22_RS3_0054,77.3738414580001,13.217295972082914,1315
LS21_to_LS22_RS3_0055,77.5188931100001,13.19333842752323,1316
LS21_to_LS22_RS3_0056,77.67600048700011,13.167389691791955,1317
LS21_to_LS22_RS3_0057,77.83051586700012,13.141869064825869,1318
LS21_to_LS22_RS3_0058,77.98890062000012,13.11570935050857,1319
LS21_to_LS22_RS3_0059,78.14303984900012,13.090250850751788,1320
LS22_to_LS23_RS3_0000,78.16570000200012,13.086508172762663,1320
LS22_to_LS23_RS3_0001,78.22672164800012,13.076429495388135,1321
LS22_to_LS23_RS3_0002,78.35880914200013,13.054613183890476,1322
LS22_to_LS23_RS3_0003,78.50067157900013,13.031182387971151,1323
LS22_to_LS23_RS3_0004,78.63197583400013,13.00949544062057,1324
LS22_to_LS23_RS3_0005,78.77093858600013,12.986543572942592,1325
LS22_to_LS23_RS3_0006,78.91287267600013,12.963100942411824,1326
LS22_to_LS23_RS3_0007,79.05263419500014,12.940017145895176,1327
LS22_to_LS23_RS3_0008,79.19219187700014,12.916967016240939,1328
LS22_to_LS23_RS3_0009,79.32988988300013,12.894224041107332,1329
LS22_to_LS23_RS3_0010,79.46867136300014,12.871302113329778,1330
LS22_to_LS23_RS3_0011,79.60950425600014,12.848041362673063,1331
LS22_to_LS23_RS3_0012,79.74573639400013,12.82554049852161,1332
LS22_to_LS23_RS3_0013,79.88107960800014,12.80318645404471,1333
LS22_to_LS23_RS3_0014,80.02642817300014,12.779179869668312,1334
LS22_to_LS23_RS3_0015,80.16682444300014,12.755991234115658,1335
LS22_to_LS23_RS3_0016,80.29474974400014,12.73486237376308,1336
LS22_to_LS23_RS3_0017,80.43275183800014,12.712069173749512,1337
LS22_to_LS23_RS3_0018,80.56790236200014,12.68974695503397,1338
LS22_to_LS23_RS3_0019,80.70438472800014,12.6672047618223,1339
LS22_to_LS23_RS3_0020,80.83039409600013,12.646392347712066,1340
LS22_to_LS23_RS3_0021,80.95408201600013,12.625963356976445,1341
LS22_to_LS23_RS3_0022,81.08037785000013,12.605103628534623,1342
LS22_to_LS23_RS3_0023,81.20970487700014,12.58374325125244,1343
LS22_to_LS23_RS3_0024,81.34052317300014,12.562136567616449,1344
LS22_to_LS23_RS3_0025,81.46551771500013,12.541491767861377,1345
LS22_to_LS23_RS3_0026,81.57983223500013,12.522610940452953,1346
LS22_to_LS23_RS3_0027,81.69051463900013,12.504330013698649,1347
LS22_to_LS23_RS3_0028,81.79536110000012,12.487012984028883,1348
LS22_to_LS23_RS3_0029,81.92503078200012,12.465596011924662,1349
LS22_to_LS23_RS3_0030,82.04688081200013,12.445470577411694,1350
LS22_to_LS23_RS3_0031,82.17446226800013,12.42439850842823,1351
LS22_to_LS23_RS3_0032,82.29933939600012,12.403773101428072,1352
LS22_to_LS23_RS3_0033,82.42832500900012,12.382469113997404,1353
LS22_to_LS23_RS3_0034,82.55655831600012,12.361289381646007,1354
LS22_to_LS23_RS3_0035,82.70685717000012,12.336465179768082,1355
LS22_to_LS23_RS3_0036,82.83003954100012,12.316119688341345,1356
LS22_to_LS23_RS3_0037,82.96687039100011,12.293519937557297,1357
LS22_to_LS23_RS3_0038,83.09872441600011,12.271742187109401,1358
LS22_to_LS23_RS3_0039,83.23769678600011,12.248788730868586,1359
LS22_to_LS23_RS3_0040,83.36819502300011,12.227234909972513,1360
LS22_to_LS23_RS3_0041,83.50935625100011,12.203919929665291,1361
LS22_to_LS23_RS3_0042,83.64321129600012,12.18181167952881,1362
LS22_to_LS23_RS3_0043,83.79147378900012,12.157323814457285,1363
LS22_to_LS23_RS3_0044,83.92329469900012,12.135551533468558,1364
LS22_to_LS23_RS3_0045,84.07354322500012,12.110735644045446,1365
LS22_to_LS23_RS3_0046,84.21187710100013,12.087887645055515,1366
LS22_to_LS23_RS3_0047,84.35256134200013,12.064651446597031,1367
LS22_to_LS23_RS3_0048,84.50128310300013,12.040087726246213,1368
LS22_to_LS23_RS3_0049,84.64296357300013,12.016686985017412,1369
LS22_to_LS23_RS3_0050,84.78386123100013,11.993415537409977,1370
LS22_to_LS23_RS3_0051,84.92681395200013,11.969804664068903,1371
LS22_to_LS23_RS3_0052,85.07468626200013,11.945381243810521,1372
LS22_to_LS23_RS3_0053,85.21614195100013,11.922017628672666,1373
LS22_to_LS23_RS3_0054,85.36615587700012,11.89724048710162,1374
LS22_to_LS23_RS3_0055,85.52398986300012,11.871171740551752,1375
LS22_to_LS23_RS3_0056,85.67096541600013,11.846896433710146,1376
LS22_to_LS23_RS3_0057,85.82295695200013,11.82179265897744,1377
LS22_to_LS23_RS3_0058,85.97293986900013,11.79702063902679,1378
LS22_to_LS23_RS3_0059,86.13477686400013,11.770290733054274,1379
LS22_to_LS23_RS3_0060,86.29143976300013,11.74441540980293,1380
LS22_to_LS23_RS3_0061,86.44522332300012,11.719015654333433,1381
LS22_to_LS23_RS3_0062,86.61041316400012,11.691731973506656,1382
LS22_to_LS23_RS3_0063,86.77185397000012,11.665067504331935,1383
LS22_to_LS23_RS3_0064,86.92101068400012,11.640431944703623,1384
LS23_to_LS24_RS3_0000,86.93082071300012,11.638811665281372,1384
LS23_to_LS24_RS3_0001,86.93241928200011,11.63854763665763,1385
LS23_to_LS24_RS3_0002,87.08015150700011,11.614147353623704,1386
LS23_to_LS24_RS3_0003,87.21228470700011,11.592323493066681,1387
LS23_to_LS24_RS3_0004,87.34706783300011,11.57006195586586,1388
LS23_to_LS24_RS3_0005,87.47621022700011,11.548732073605716,1389
LS23_to_LS24_RS3_0006,87.60555108100012,11.527369412578645,1390
LS23_to_LS24_RS3_0007,87.74317936900012,11.504637952461024,1391
LS23_to_LS24_RS3_0008,87.87207162400011,11.48334938456136,1392
LS23_to_LS24_RS3_0009,88.01227997600012,11.460191786599774,1393
LS23_to_LS24_RS3_0010,88.14865262200011,11.437667715358813,1394
LS23_to_LS24_RS3_0011,88.2903980070001,11.414256252404453,1395
LS23_to_LS24_RS3_0012,88.42004863400011,11.392842427530926,1396
LS23_to_LS24_RS3_0013,88.55033713800012,11.371323247313697,1397
LS23_to_LS24_RS3_0014,88.68736896100012,11.348690302701545,1398
LS23_to_LS24_RS3_0015,88.81833693900012,11.327058896746742,1399
LS23_to_LS24_RS3_0016,88.95047611600012,11.30523404899487,1400
LS23_to_LS24_RS3_0017,89.08598967600012,11.282851869216998,1401
LS23_to_LS24_RS3_0018,89.21096855900012,11.262209655790212,1402
LS23_to_LS24_RS3_0019,89.34376086100012,11.240276934249419,1403
LS23_to_LS24_RS3_0020,89.47132508500012,11.219207711399743,1404
LS23_to_LS24_RS3_0021,89.59164905300011,11.213996997136801,1405
LS23_to_LS24_RS3_0022,89.69313334400012,11.209602148368363,1406
LS23_to_LS24_RS3_0023,89.82104355300012,11.204062906590595,1407
LS23_to_LS24_RS3_0024,89.94728578800013,11.198595897602823,1408
LS23_to_LS24_RS3_0025,90.07605799800012,11.193019326264038,1409
LS23_to_LS24_RS3_0026,90.20547240900012,11.187414943958196,1410
LS23_to_LS24_RS3_0027,90.33502197200012,11.181804708799708,1411
LS23_to_LS24_RS3_0028,90.47181101800012,11.175880962726055,1412
LS23_to_LS24_RS3_0029,90.60649452000013,11.170048398719732,1413
LS23_to_LS24_RS3_0030,90.73352693700012,11.164547170343372,1414
LS23_to_LS24_RS3_0031,90.88513174200013,11.157981817381074,1415
LS23_to_LS24_RS3_0032,91.02118506400012,11.152089932353926,1416
LS23_to_LS24_RS3_0033,91.16014654700012,11.146072107364413,1417
LS23_to_LS24_RS3_0034,91.30153755300013,11.139949070168564,1418
LS23_to_LS24_RS3_0035,91.44035946100013,11.133937289572826,1419
LS23_to_LS24_RS3_0036,91.57607119400012,11.128060197298145,1420
LS23_to_LS24_RS3_0037,91.72191916700012,11.121744148004188,1421
LS23_to_LS24_RS3_0038,91.86238671200013,11.115661101937988,1422
LS23_to_LS24_RS3_0039,92.00844850300012,11.1093357931048,1423
LS23_to_LS24_RS3_0040,92.14630288400012,11.103365911947906,1424
LS23_to_LS24_RS3_0041,92.28926545700013,11.097174816935162,1425
LS23_to_LS24_RS3_0042,92.43053094300012,11.091057215471407,1426
LS23_to_LS24_RS3_0043,92.56826998000012,11.08509232936775,1427
LS23_to_LS24_RS3_0044,92.72362777000012,11.078364450744164,1428
LS23_to_LS24_RS3_0045,92.86746595200012,11.07213543686637,1429
LS23_to_LS24_RS3_0046,93.00796892300012,11.066050856652264,1430
LS23_to_LS24_RS3_0047,93.16108411900012,11.059420095142881,1431
LS23_to_LS24_RS3_0048,93.29998147900012,11.05340504704509,1432
LS23_to_LS24_RS3_0049,93.45248563000013,11.046800747270222,1433
LS23_to_LS24_RS3_0050,93.58679663100013,11.04098431468232,1434
LS23_to_LS24_RS3_0051,93.73171143800013,11.034708676799877,1435
LS23_to_LS24_RS3_0052,93.87996668800014,11.0282883786783,1436
LS23_to_LS24_RS3_0053,94.01995350200013,11.02222615100697,1437
LS23_to_LS24_RS3_0054,94.17368833300013,11.015568555767068,1438
LS23_to_LS24_RS3_0055,94.31576010500012,11.009416037519648,1439
LS23_to_LS24_RS3_0056,94.46457726900012,11.002971405316151,1440
LS23_to_LS24_RS3_0057,94.60771349100011,10.99677279031104,1441
LS23_to_LS24_RS3_0058,94.76236601600012,10.990075453685492,1442
LS23_to_LS24_RS3_0059,94.90646947200011,10.98383495193011,1443
LS23_to_LS24_RS3_0060,95.0534168540001,10.977471291954323,1444
LS23_to_LS24_RS3_0061,95.2157775870001,10.970440145947029,1445
LS23_to_LS24_RS3_0062,95.3653363360001,10.963963398882285,1446
LS23_to_LS24_RS3_0063,95.5176159900001,10.957368821108274,1447
LS23_to_LS24_RS3_0064,95.6618360060001,10.951123271639915,1448
LS24_to_LS25_RS3_0000,95.6783234240001,10.950409272379753,1448
LS24_to_LS25_RS3_0001,95.7197568810001,10.948614967313675,1449
LS24_to_LS25_RS3_0002,95.8419692320001,10.943322475293604,1450
LS24_to_LS25_RS3_0003,95.9834040610001,10.937197540311844,1451
LS24_to_LS25_RS3_0004,96.1211845480001,10.931230859186716,1452
LS24_to_LS25_RS3_0005,96.2587501890001,10.925273482119085,1453
LS24_to_LS25_RS3_0006,96.4016411630001,10.919085487751515,1454
LS24_to_LS25_RS3_0007,96.5319961620001,10.913440372619215,1455
LS24_to_LS25_RS3_0008,96.6781159530001,10.907112552055136,1456
LS24_to_LS25_RS3_0009,96.8190644500001,10.901008678023503,1457
LS24_to_LS25_RS3_0010,96.9600047240001,10.894905160094682,1458
LS24_to_LS25_RS3_0011,97.1003631450001,10.888826839720233,1459
LS24_to_LS25_RS3_0012,97.2448569500001,10.882569433626209,1460
LS24_to_LS25_RS3_0013,97.3772489070001,10.876836106591657,1461
LS24_to_LS25_RS3_0014,97.5185036100001,10.870718972093318,1462
LS24_to_LS25_RS3_0015,97.6612992570001,10.86453510592869,1463
LS24_to_LS25_RS3_0016,97.79823810000009,10.858604872790343,1464
LS24_to_LS25_RS3_0017,97.93601077500009,10.852638529969381,1465
LS24_to_LS25_RS3_0018,98.07305188600009,10.846703868043196,1466
LS24_to_LS25_RS3_0019,98.20505281000008,10.840987474968388,1467
LS24_to_LS25_RS3_0020,98.34094364500008,10.83510262655533,1468
LS24_to_LS25_RS3_0021,98.47246930700008,10.829406815036494,1469
LS24_to_LS25_RS3_0022,98.60327659400008,10.82374211325349,1470
LS24_to_LS25_RS3_0023,98.73258930000007,10.818142135354373,1471
LS24_to_LS25_RS3_0024,98.86546046300008,10.812388055966151,1472
LS24_to_LS25_RS3_0025,98.99647335400007,10.806714450356976,1473
LS24_to_LS25_RS3_0026,99.11730365400007,10.801481809029807,1474
LS24_to_LS25_RS3_0027,99.24350204500007,10.796016698737366,1475
LS24_to_LS25_RS3_0028,99.36051413200008,10.790949407816012,1476
LS24_to_LS25_RS3_0029,99.47932611000007,10.785804171345976,1477
LS24_to_LS25_RS3_0030,99.60575253200007,10.780329186010317,1478
LS24_to_LS25_RS3_0031,99.73328452500007,10.774806323143073,1479
LS24_to_LS25_RS3_0032,99.86410351400008,10.769141114596708,1480
LS24_to_LS25_RS3_0033,99.99699065800007,10.763386343140015,1481
LS24_to_LS25_RS3_0034,100.12897357900007,10.757670729697814,1482
LS24_to_LS25_RS3_0035,100.27325046200008,10.75142271756393,1483
LS24_to_LS25_RS3_0036,100.40345158600007,10.745784266096988,1484
LS24_to_LS25_RS3_0037,100.53984639500007,10.739877592734556,1485
LS24_to_LS25_RS3_0038,100.68028321400007,10.733795877279446,1486
LS24_to_LS25_RS3_0039,100.81823942200008,10.72782158643253,1487
LS24_to_LS25_RS3_0040,100.95489233600007,10.721903735651109,1488
LS24_to_LS25_RS3_0041,101.10410204300007,10.715442104096251,1489
LS24_to_LS25_RS3_0042,101.24055389900006,10.709532960273267,1490
LS24_to_LS25_RS3_0043,101.37400421200006,10.703753800385991,1491
LS24_to_LS25_RS3_0044,101.52307653100006,10.697298118515333,1492
LS24_to_LS25_RS3_0045,101.66356688500005,10.691214084689307,1493
LS24_to_LS25_RS3_0046,101.80178944900005,10.685228259108028,1494
LS24_to_LS25_RS3_0047,101.94861821000005,10.678869736098275,1495
LS24_to_LS25_RS3_0048,102.09000517800006,10.672746873770862,1496
LS24_to_LS25_RS3_0049,102.23228265400006,10.6665854473667,1497
LS24_to_LS25_RS3_0050,102.38343729600005,10.660039589030484,1498
LS24_to_LS25_RS3_0051,102.52541196300005,10.653891275983547,1499
LS24_to_LS25_RS3_0052,102.66462168800005,10.647862700699212,1500
LS24_to_LS25_RS3_0053,102.81541125300005,10.641332652279862,1501
LS24_to_LS25_RS3_0054,102.96321944900005,10.634931714146928,1502
LS24_to_LS25_RS3_0055,103.10695417900006,10.628707180330927,1503
LS24_to_LS25_RS3_0056,103.25190549300005,10.622429961487114,1504
LS24_to_LS25_RS3_0057,103.39934005700005,10.616045203751352,1505
LS24_to_LS25_RS3_0058,103.55168425900004,10.609447830680693,1506
LS24_to_LS25_RS3_0059,103.70011637800005,10.603019873122376,1507
LS24_to_LS25_RS3_0060,103.85631264200005,10.596255683791094,1508
LS24_to_LS25_RS3_0061,104.00718629300005,10.589721993968231,1509
LS24_to_LS25_RS3_0062,104.16274627400004,10.582985359320844,1510
LS24_to_LS25_RS3_0063,104.32135733100004,10.576116595676261,1511
LS24_to_LS25_RS3_0064,104.37685712300005,10.573713138056208,1512
LS25_to_LS26_RS3_0000,104.39154057700006,10.573077260728864,1512
LS25_to_LS26_RS3_0001,104.44852702600005,10.570609422379329,1513
LS25_to_LS26_RS3_0002,104.61960477000005,10.563200780065165,1514
LS25_to_LS26_RS3_0003,104.80058403800005,10.55536334527358,1515
LS25_to_LS26_RS3_0004,104.97351454700005,10.547874467664888,1516
LS25_to_LS26_RS3_0005,105.15698101000005,10.53992932314035,1517
LS25_to_LS26_RS3_0006,105.33498071200005,10.532220920554998,1518
LS25_to_LS26_RS3_0007,105.51802710300005,10.524293967544573,1519
LS25_to_LS26_RS3_0008,105.70530800900005,10.516183635876729,1520
LS25_to_LS26_RS3_0009,105.88320109300005,10.508479850459032,1521
LS25_to_LS26_RS3_0010,106.06583066300006,10.50057094817587,1522
LS25_to_LS26_RS3_0011,106.24544422900006,10.49279265607222,1523
LS25_to_LS26_RS3_0012,106.42775381500006,10.48489761092177,1524
LS25_to_LS26_RS3_0013,106.60394536700007,10.477267511546918,1525
LS25_to_LS26_RS3_0014,106.78120705300006,10.469591069264748,1526
LS25_to_LS26_RS3_0015,106.95898507900006,10.461892266514859,1527
LS25_to_LS26_RS3_0016,107.12947373200006,10.448428861735026,1528
LS25_to_LS26_RS3_0017,107.26751298200007,10.437527970294147,1529
LS25_to_LS26_RS3_0018,107.44940451200007,10.423164085945707,1530
LS25_to_LS26_RS3_0019,107.61573784600007,10.410028824656377,1531
LS25_to_LS26_RS3_0020,107.79814113900008,10.395624526636418,1532
LS25_to_LS26_RS3_0021,107.97681034900008,10.381515107307948,1533
LS25_to_LS26_RS3_0022,108.15396735400007,10.367525106061954,1534
LS25_to_LS26_RS3_0023,108.34038520500008,10.352803780378188,1535
LS25_to_LS26_RS3_0024,108.51899035000008,10.338699420231148,1536
LS25_to_LS26_RS3_0025,108.72088675700009,10.322755760619765,1537
LS25_to_LS26_RS3_0026,108.90042842200009,10.308577443950561,1538
LS25_to_LS26_RS3_0027,109.09098266500008,10.293529469432142,1539
LS25_to_LS26_RS3_0028,109.27781571600008,10.278775355609305,1540
LS25_to_LS26_RS3_0029,109.46262298300007,10.264181216949089,1541
LS25_to_LS26_RS3_0030,109.65825246200008,10.248732453548719,1542
LS25_to_LS26_RS3_0031,109.85105678100008,10.233506791639142,1543
LS25_to_LS26_RS3_0032,110.04192833700009,10.218433759069727,1544
LS25_to_LS26_RS3_0033,110.23146715300008,10.203465972320318,1545
LS25_to_LS26_RS3_0034,110.42683587800008,10.188037800534628,1546
LS25_to_LS26_RS3_0035,110.61758540700008,10.172974404377175,1547
LS25_to_LS26_RS3_0036,110.81561170100008,10.157336365679244,1548
LS25_to_LS26_RS3_0037,111.00747248100008,10.142185214578799,1549
LS25_to_LS26_RS3_0038,111.19645379400008,10.127261453566133,1550
LS25_to_LS26_RS3_0039,111.39121157200007,10.11188152796349,1551
LS25_to_LS26_RS3_0040,111.57761936200008,10.097160996791928,1552
LS25_to_LS26_RS3_0041,111.77416347600008,10.081640005117041,1553
LS25_to_LS26_RS3_0042,111.97220693600008,10.066000610828564,1554
LS25_to_LS26_RS3_0043,112.16932345100008,10.050434416929225,1555
LS25_to_LS26_RS3_0044,112.36239172600008,10.03518791054461,1556
LS25_to_LS26_RS3_0045,112.56135256200008,10.019476071526197,1557
LS25_to_LS26_RS3_0046,112.75945589700008,10.00383194893852,1558
LS25_to_LS26_RS3_0047,112.96597209400008,9.987523466791016,1559
LS25_to_LS26_RS3_0048,113.16490478600008,9.971813850290392,1560
LS25_to_LS26_RS3_0049,113.36388401200009,9.956100559022756,1561
LS25_to_LS26_RS3_0050,113.58333396800009,9.938770704310699,1562
LS25_to_LS26_RS3_0051,113.78585965000009,9.922777351163157,1563
LS25_to_LS26_RS3_0052,113.9478805790001,9.909982638368213,1564
LS26_to_LS27_RS3_0000,113.9849744810001,9.9070533512356,1564
LS26_to_LS27_RS3_0001,113.9923683640001,9.906469459944468,1565
LS26_to_LS27_RS3_0002,113.9976503870001,9.906052341195188,1566
LS26_to_LS27_RS3_0003,114.0723102010001,9.900156492533231,1567
LS26_to_LS27_RS3_0004,114.26003916200011,9.885331629139886,1568
LS26_to_LS27_RS3_0005,114.44537178600011,9.870696003296677,1569
LS26_to_LS27_RS3_0006,114.62887568500011,9.85620479096412,1570
LS26_to_LS27_RS3_0007,114.82049671000011,9.84107257319769,1571
LS26_to_LS27_RS3_0008,115.01054336100012,9.82606468296898,1572
LS26_to_LS27_RS3_0009,115.20091458600012,9.81103116129169,1573
